Id,ActivityDateTime,Value_mean,Value_sum,Value_max,Value_min
1503960366,2016-03-23 22:00:00,13.8,828,34,10
1503960366,2016-03-23 23:00:00,17.133333333333333,1028,42,10
1503960366,2016-03-24 00:00:00,17.3,1038,34,10
1503960366,2016-03-24 01:00:00,10.133333333333333,608,12,10
1503960366,2016-03-24 02:00:00,10.5,630,26,10
1503960366,2016-03-24 03:00:00,10.366666666666667,622,26,10
1503960366,2016-03-24 04:00:00,10.0,600,10,10
1503960366,2016-03-24 05:00:00,10.333333333333334,620,26,10
1503960366,2016-03-24 06:00:00,10.1,606,12,10
1503960366,2016-03-24 07:00:00,11.033333333333333,662,28,10
1503960366,2016-03-24 08:00:00,21.033333333333335,1262,36,10
1503960366,2016-03-24 09:00:00,31.416666666666668,1885,103,10
1503960366,2016-03-24 10:00:00,13.9,834,30,10
1503960366,2016-03-24 11:00:00,13.3,798,28,10
1503960366,2016-03-24 12:00:00,24.216666666666665,1453,83,12
1503960366,2016-03-24 13:00:00,22.0,1320,80,10
1503960366,2016-03-24 14:00:00,26.033333333333335,1562,95,10
1503960366,2016-03-24 15:00:00,17.766666666666666,1066,58,10
1503960366,2016-03-24 16:00:00,17.766666666666666,1066,34,12
1503960366,2016-03-24 17:00:00,17.833333333333332,1070,72,10
1503960366,2016-03-24 18:00:00,12.8,768,36,10
1503960366,2016-03-24 19:00:00,12.4,744,40,10
1503960366,2016-03-24 20:00:00,47.516666666666666,2851,93,10
1503960366,2016-03-24 21:00:00,24.0,1440,76,10
1503960366,2016-03-24 22:00:00,13.466666666666667,808,34,10
1503960366,2016-03-24 23:00:00,15.1,906,72,10
1503960366,2016-03-25 00:00:00,11.2,672,36,10
1503960366,2016-03-25 01:00:00,12.3,738,36,10
1503960366,2016-03-25 02:00:00,10.3,618,24,10
1503960366,2016-03-25 03:00:00,10.366666666666667,622,26,10
1503960366,2016-03-25 04:00:00,10.066666666666666,604,12,10
1503960366,2016-03-25 05:00:00,10.2,612,12,10
1503960366,2016-03-25 06:00:00,10.066666666666666,604,12,10
1503960366,2016-03-25 07:00:00,11.0,660,28,10
1503960366,2016-03-25 08:00:00,18.933333333333334,1136,40,10
1503960366,2016-03-25 09:00:00,26.433333333333334,1586,82,10
1503960366,2016-03-25 10:00:00,16.133333333333333,968,38,10
1503960366,2016-03-25 11:00:00,23.35,1401,81,10
1503960366,2016-03-25 12:00:00,12.866666666666667,772,44,10
1503960366,2016-03-25 13:00:00,13.333333333333334,800,50,10
1503960366,2016-03-25 14:00:00,16.266666666666666,976,74,10
1503960366,2016-03-25 15:00:00,11.433333333333334,686,12,10
1503960366,2016-03-25 16:00:00,17.333333333333332,1040,66,10
1503960366,2016-03-25 17:00:00,16.3,978,44,10
1503960366,2016-03-25 18:00:00,14.833333333333334,890,42,10
1503960366,2016-03-25 19:00:00,13.133333333333333,788,40,10
1503960366,2016-03-25 20:00:00,36.2,2172,88,10
1503960366,2016-03-25 21:00:00,34.71666666666667,2083,95,10
1503960366,2016-03-25 22:00:00,14.666666666666666,880,30,10
1503960366,2016-03-25 23:00:00,13.0,780,32,10
1503960366,2016-03-26 00:00:00,11.166666666666666,670,26,10
1503960366,2016-03-26 01:00:00,13.4,804,36,10
1503960366,2016-03-26 02:00:00,10.033333333333333,602,12,10
1503960366,2016-03-26 03:00:00,10.8,648,26,10
1503960366,2016-03-26 04:00:00,10.1,606,12,10
1503960366,2016-03-26 05:00:00,10.1,606,12,10
1503960366,2016-03-26 06:00:00,10.133333333333333,608,12,10
1503960366,2016-03-26 07:00:00,10.133333333333333,608,12,10
1503960366,2016-03-26 08:00:00,10.1,606,12,10
1503960366,2016-03-26 09:00:00,12.2,732,28,10
1503960366,2016-03-26 10:00:00,17.233333333333334,1034,38,10
1503960366,2016-03-26 11:00:00,13.133333333333333,788,32,10
1503960366,2016-03-26 12:00:00,14.6,876,32,10
1503960366,2016-03-26 13:00:00,17.4,1044,36,10
1503960366,2016-03-26 14:00:00,19.366666666666667,1162,90,10
1503960366,2016-03-26 15:00:00,21.85,1311,81,10
1503960366,2016-03-26 16:00:00,64.13333333333334,3848,90,12
1503960366,2016-03-26 17:00:00,41.516666666666666,2491,93,10
1503960366,2016-03-26 18:00:00,47.75,2865,93,10
1503960366,2016-03-26 19:00:00,15.9,954,36,10
1503960366,2016-03-26 20:00:00,15.0,900,34,10
1503960366,2016-03-26 21:00:00,16.066666666666666,964,32,10
1503960366,2016-03-26 22:00:00,23.166666666666668,1390,56,10
1503960366,2016-03-26 23:00:00,19.733333333333334,1184,66,10
1503960366,2016-03-27 00:00:00,11.0,660,38,10
1503960366,2016-03-27 01:00:00,11.933333333333334,716,42,10
1503960366,2016-03-27 02:00:00,10.033333333333333,602,12,10
1503960366,2016-03-27 03:00:00,10.066666666666666,604,12,10
1503960366,2016-03-27 04:00:00,10.033333333333333,602,12,10
1503960366,2016-03-27 05:00:00,10.066666666666666,604,12,10
1503960366,2016-03-27 06:00:00,10.3,618,26,10
1503960366,2016-03-27 07:00:00,10.566666666666666,634,24,10
1503960366,2016-03-27 08:00:00,10.133333333333333,608,12,10
1503960366,2016-03-27 09:00:00,17.066666666666666,1024,38,10
1503960366,2016-03-27 10:00:00,63.06666666666667,3784,93,12
1503960366,2016-03-27 11:00:00,14.233333333333333,854,78,10
1503960366,2016-03-27 12:00:00,12.8,768,32,10
1503960366,2016-03-27 13:00:00,20.333333333333332,1220,42,10
1503960366,2016-03-27 14:00:00,20.033333333333335,1202,40,10
1503960366,2016-03-27 15:00:00,13.933333333333334,836,40,10
1503960366,2016-03-27 16:00:00,12.933333333333334,776,30,10
